Actual Time,Run Time,Date Time,Temperature_MS8607,Temperature_DHT22,Humidity_MS8607,Humidity_DHT22,Pressure,Dust_PM10Standard,Dust_PM25Standard,Dust_PM100Standard,Dust_PM10Env, Dust_PM25Env,Dust_PM100Env,Dust_Particles03um,Dust_Particles05um,Dust_Particles10um,Dust_Particles25um,Dust_Particles50um,Dust_Particles100,VolatileOrganicCompounds_eCO2,VolatileOrganicCompounds_TVOC
1638830197.718511,4853.781823635101,2021-12-06 15:36:37.718524,23.02,21.3,10.902923583984375,15.7,674.87264110287,0,0,0,0,,0,174,47,0,0,0,0,400,20
1638830198.7175777,4854.780890703201,2021-12-06 15:36:38.717591,23.01,21.3,10.887664794921875,15.7,674.84264042979,0,0,0,0,,0,168,45,0,0,0,0,400,20
1638830199.438658,4855.501972436905,2021-12-06 15:36:39.438671,23.01,21.3,10.880035400390625,15.7,674.8576407663301,0,0,0,0,,0,168,45,0,0,0,0,400,17
1638830200.1459599,4856.209270954132,2021-12-06 15:36:40.145974,23.02,21.3,10.864776611328125,15.7,674.7976394201701,0,0,0,0,,0,168,45,0,0,0,0,400,13
1638830201.1140888,4857.177403211594,2021-12-06 15:36:41.114101,23.02,21.3,10.819000244140625,15.7,674.8576407663301,0,0,0,0,,0,186,48,0,0,0,0,400,19
1638830201.8235447,4857.886855840683,2021-12-06 15:36:41.823559,23.02,21.3,10.826629638671875,15.7,674.87264110287,0,0,0,0,,0,186,48,0,0,0,0,400,16
1638830202.5373347,4858.600650072098,2021-12-06 15:36:42.537348,23.02,21.3,10.811370849609375,15.7,674.81263975671,0,0,0,0,,0,186,48,0,0,0,0,400,18
1638830203.5040734,4859.567387342453,2021-12-06 15:36:43.504087,23.01,21.3,10.803741455078125,15.7,674.8576407663301,0,0,0,0,,0,186,48,0,0,0,0,400,17
1638830204.2135441,4860.2768568992615,2021-12-06 15:36:44.213557,23.03,21.3,10.788482666015625,15.7,674.7976394201701,0,0,0,0,,0,162,43,0,0,0,0,400,24
1638830204.9588387,4861.022150993347,2021-12-06 15:36:44.958852,23.03,21.4,10.788482666015625,15.7,674.82013992498,0,0,0,0,,0,162,43,0,0,0,0,400,21
1638830205.9288263,4861.992137908936,2021-12-06 15:36:45.928839,23.03,21.4,10.773223876953125,15.7,674.7976394201701,0,0,0,0,,0,138,38,0,0,0,0,400,24
